ds,yhat,yhat_lower,yhat_upper
2012-08-20,16595.11060035305,15102.720501461707,18031.99285749172
2012-08-21,16821.801044241296,15193.622837574054,18221.643080574326
2012-08-22,16744.82058761493,15293.490102250888,18329.83456474838
2012-08-23,16733.452731328485,15294.934330695916,18341.766511699352
2012-08-24,16442.711580432122,14967.74719061121,17918.27858309101
2012-08-25,15219.983109092946,13675.159623033718,16739.77248951938
2012-08-26,14752.30075154668,13246.271845894868,16191.59942546432
2012-08-27,16322.205112786602,14722.988541830895,17768.56417927839
2012-08-28,16511.163485386325,15050.746129661191,17967.53120836188
2012-08-29,16395.049117173094,14722.69282998021,17867.169258769616
2012-08-30,16344.123857334826,14834.585306734829,17916.497143159377
2012-08-31,16014.388660176659,14561.312480638555,17524.395241746108
2012-09-01,14754.194243086315,13231.037313219553,16202.59868971081
2012-09-02,14251.487306406523,12786.033907591785,15818.278794877633
2012-09-03,15789.643012017152,14271.370339399498,17305.298685502148
2012-09-04,15950.860232882384,14374.642913759657,17419.123322936153
2012-09-05,15811.620241420773,14206.928759403647,17463.15547766671
2012-09-06,15742.653063504757,14227.913393327668,17155.61264950841
2012-09-07,15400.27643467183,13865.849840878502,16850.432781604675
2012-09-08,14132.999957732023,12691.424875974055,15706.216193398892
2012-09-09,13628.770008900005,12160.124194421325,15117.303300854326
2012-09-10,15170.806062516082,13650.986545938504,16670.692326845485
2012-09-11,15341.004755814782,13698.510892302118,16825.71146870563
2012-09-12,15215.412013704785,13704.510097161972,16715.41520539121
2012-09-13,15164.20696781699,13605.646298268271,16701.003133541944
2012-09-14,14843.061985346421,13409.86746508312,16271.52462169168
2012-09-15,13599.770678030145,12106.221221107116,15203.917250795446
2012-09-16,13121.518625468601,11587.627324955305,14610.656147737714
2012-09-17,14690.746612193705,13210.086824035818,16094.199019515232
2012-09-18,14888.581799452555,13406.566994854418,16407.84499094365
2012-09-19,14790.336250612632,13283.818567327075,16254.837139303927
2012-09-20,14765.515671108244,13232.549165717004,16319.625416778194
2012-09-21,14469.201861265037,12987.520066863983,15996.468939583201
2012-09-22,13248.700016927709,11744.824731158935,14714.995941756282
2012-09-23,12790.824982201642,11290.804248090497,14300.267477212989
2012-09-24,14377.77574904307,12786.761908203085,15862.796243186614
2012-09-25,14590.573261701607,13021.688970427409,16130.999864970563
2012-09-26,14504.560734777138,12980.678356209648,16155.599437980076
2012-09-27,14489.409295559282,13025.249802789214,16009.300907850675
2012-09-28,14200.49256007581,12694.936031992962,15690.067929177827
2012-09-29,12985.521546826927,11418.077664600669,14443.030218656411
2012-09-30,12531.81445089536,10964.750140532755,13907.761400354853
2012-10-01,14122.151127840885,12583.126338812037,15581.437586056778
2012-10-02,14338.188018571596,12836.440892400378,15843.5245825319
2012-10-03,14255.933494157354,12771.49814139092,15769.20337125199
2012-10-04,14245.72727435504,12714.93673498156,15779.095674446844
2012-10-05,13963.588417642539,12382.744263601804,15426.479173629568
2012-10-06,12757.824192495804,11307.60851994562,14315.68530753925
2012-10-07,12316.275246243746,10697.154745173955,13846.390620453838
2012-10-08,13922.147773604529,12421.777752022781,15403.530875364275
2012-10-09,14157.409200097545,12692.367496557647,15604.485644829183
2012-10-10,14098.248048921228,12616.878954936734,15861.381915854845
2012-10-11,14115.04221723716,12566.05475024893,15585.135110131414
2012-10-12,13863.700595331795,12376.059461699708,15378.518365898686
2012-10-13,12692.270622157477,11035.030623080003,14193.11208845541
2012-10-14,12288.187315247798,10689.403064986784,13790.776967787317
2012-10-15,13934.11443102519,12417.525739396298,15494.505037539046
2012-10-16,14211.354056934355,12733.072940811988,15757.712870051053
2012-10-17,14195.324927506055,12677.889445966262,15877.202516710564
2012-10-18,14255.553161411344,12698.96283688993,15754.368887004828
2012-10-19,14047.039686878246,12512.198911891504,15583.552842411671
2012-10-20,12916.896165180493,11468.700567560621,14480.757985011667
2012-10-21,12551.624072154133,11032.988745005649,14033.107069353546
2012-10-22,14232.986648215629,12677.237492811473,15723.828617767664
2012-10-23,14541.449034034422,13019.940340884732,15990.961453698967
2012-10-24,14551.68589164291,12961.744020590082,15950.758360768126
2012-10-25,14632.599238595498,13264.190292871084,16195.129364675591
2012-10-26,14438.709846753281,13038.756951098438,15926.975868572601
2012-10-27,13316.813182488639,11737.356946640404,14738.674648441776
2012-10-28,12953.273825479444,11415.246290522304,14491.964055056496
2012-10-29,14629.90748779088,13235.673222093626,16187.014590771947
2012-10-30,14927.42551587418,13407.010081782546,16487.746608240046
2012-10-31,14920.940910687117,13408.378304917316,16384.267505558266
2012-11-01,14979.978509442451,13552.342251693455,16454.413985514493
2012-11-02,14759.852782205331,13174.712573959976,16218.095322691535
2012-11-03,13608.304507291341,12073.453175103536,15185.314308128356
2012-11-04,13212.770728961892,11707.104896653722,14554.529990123332
2012-11-05,14856.237753481975,13235.152707963685,16371.593779017934
2012-11-06,15120.652851357569,13644.982921497805,16511.945409126234
2012-11-07,15082.394615756502,13601.458470821139,16614.911858144937
2012-11-08,15112.245639035298,13548.164977597451,16660.562875188538
2012-11-09,14866.732053633319,13402.17880037222,16302.890385347391
2012-11-10,13694.722336956862,12185.95028331055,15130.620443948113
2012-11-11,13284.660928850031,11718.883515692627,14924.760127650019
2012-11-12,14920.387537720628,13413.877139546354,16298.550236253468
2012-11-13,15184.518864620228,13735.28154497245,16663.973023396564
2012-11-14,15153.893665386682,13616.876808337192,16590.77647357731
2012-11-15,15199.525661475338,13697.403130054085,16558.085444642766
2012-11-16,14977.929546078352,13522.730110856408,16402.542428666457
2012-11-17,13837.713014164514,12278.648178886157,15494.58620059279
2012-11-18,13466.810704674595,12039.08431581311,14924.559310333063
2012-11-19,15148.311068404886,13581.24338138439,16688.15977128142
2012-11-20,15463.852819377274,13851.747925983607,17030.57289879691
2012-11-21,15489.091608173432,13891.22248645732,16929.932998319167
2012-11-22,15593.680941771672,14068.65746495884,17112.974883329243
2012-11-23,15432.631916843035,13901.276610604345,16959.960227259242
2012-11-24,14352.943839401663,12875.535650714088,15819.343404484554
2012-11-25,14040.880609339642,12502.473191650046,15549.34380120053
2012-11-26,15777.842747179993,14256.647139472236,17357.69434016528
2012-11-27,16143.810488949975,14594.182338137933,17729.215151610537
2012-11-28,16212.857294650084,14730.106282653906,17721.20950368914
2012-11-29,16353.176476821716,14867.350043153725,17903.831934835984
2012-11-30,16218.484210890365,14783.57113822656,17693.30741747734
2012-12-01,15154.68974489433,13553.72247482131,16697.265356716343
2012-12-02,14847.206518521614,13299.55593309582,16472.58504411012
2012-12-03,16576.853021057857,15116.85365533186,18076.255617944906
2012-12-04,16923.317918455643,15521.668817838681,18401.971352485856
2012-12-05,16960.68807870351,15409.279173545352,18407.30067463453
2012-12-06,17057.48168703655,15497.561918709802,18662.56753728155
2012-12-07,16868.049416011887,15337.05409869314,18380.716540596008
2012-12-08,15739.234400225088,14277.950916802933,17270.22471821883
2012-12-09,15357.664890800857,13811.845818920716,17016.34838148065
2012-12-10,17005.62881513683,15496.246662693457,18544.625914070224
2012-12-11,17264.505389725753,15770.361172614104,18806.2038899465
2012-12-12,17210.25323919407,15646.159880730658,18804.486361722233
2012-12-13,17213.3982222351,15711.436092427024,18675.821866928643
2012-12-14,16930.38509699253,15426.884931161398,18374.72921681794
2012-12-15,15710.18507033615,14292.23988892516,17234.87500172945
2012-12-16,15241.534492735871,13739.840769232658,16855.066974996884
2012-12-17,16808.755364838285,15386.4660644685,18299.03861742115
2012-12-18,16995.13425834679,15519.601385319227,18504.141921376253
2012-12-19,16878.360533077514,15239.041564694038,18334.402261639723
2012-12-20,16830.468412917453,15347.325192804527,18222.956678778435
2012-12-21,16509.148314881862,15065.710875225743,18068.681725076232
2012-12-22,15264.320588033419,13720.603437460799,16782.48444747851
2012-12-23,14785.347877535482,13126.745525531494,16211.082477219828
2012-12-24,16356.837525363386,14766.206398492608,17790.61813460462
2012-12-25,16562.011139141745,15119.84565176065,18065.839762289863
2012-12-26,16478.142503487466,14973.758248395268,18017.970663751217
2012-12-27,16476.50844474327,15048.119956688444,18017.191908541805
2012-12-28,16213.717840593257,14646.120035674943,17607.18895658741
2012-12-29,15038.311495759799,13694.882811988364,16704.605257507978
2012-12-30,14638.008419832982,13172.264507412483,16122.151726715867
2012-12-31,16295.54903601958,14740.240668331524,17801.407799620356
2013-01-01,16592.11137695866,15131.61361601965,18157.474277801823
2013-01-02,16602.800207324464,15199.315821488422,18142.354559580763
2013-01-03,16696.65232369618,15114.870128532753,18110.997471164403
2013-01-04,16528.021774201337,15003.144582486566,17976.13307076108
2013-01-05,15443.236221491059,13909.529519953727,16944.67794570153
2013-01-06,15127.89848012864,13544.391926845983,16540.115778262112
2013-01-07,16862.78228635338,15413.729942255413,18389.937163523944
2013-01-08,17227.296960387564,15711.890152040683,18635.946637696743
2013-01-09,17295.01961816099,15773.10377755131,18776.667490535343
2013-01-10,17433.737048898336,15910.521684672185,18957.510539184208
2013-01-11,17296.860046680507,15816.817348295277,18812.055255582687
2013-01-12,16230.100671173765,14859.731999851636,17822.149769264543
2013-01-13,15918.785946483064,14420.248185154134,17431.265511729125
2013-01-14,17643.756774321966,16208.587334984284,19141.99018859901
2013-01-15,17984.826687317556,16442.46463987873,19537.969839119352
2013-01-16,18016.299312977757,16503.3227982639,19547.697317866772
2013-01-17,18106.987119558133,16548.349600670757,19506.081433284657
2013-01-18,17911.594914579466,16385.449462525045,19321.90814925374
2013-01-19,16777.35946196199,15170.810077372887,18308.266428330484
2013-01-20,16391.31980006485,14898.204735829871,17877.69634097569
2013-01-21,18036.168262117935,16513.312535209192,19617.30971519244
2013-01-22,18293.658167405003,16663.260681190153,19769.115763854203
2013-01-23,18240.068475451524,16708.0179586052,19766.996108892687
2013-01-24,18246.169435381416,16736.44120156731,19786.11733200833
2013-01-25,17968.554160292337,16497.73871165909,19465.09798180488
2013-01-26,16756.228908953035,15224.163481942738,18264.83856970536
2013-01-27,16297.837991389864,14841.026643292511,17876.5873517909
2013-01-28,17877.4745148878,16397.32523734028,19451.595101995583
2013-01-29,18078.05400134496,16588.798801901503,19561.97737835103
2013-01-30,17976.752049035196,16513.120047514978,19490.53952377807
2013-01-31,17944.950746669107,16434.196005948284,19355.270068128684
2013-02-01,17639.559221987798,16191.562975308263,19085.10971966542
2013-02-02,16409.60132532789,14921.396911697115,17946.800164817894
2013-02-03,15943.446343587595,14343.167215023379,17449.63983873722
2013-02-04,17524.633703156887,15885.168732146542,19066.04853872763
2013-02-05,17735.268206702538,16250.896106549786,19317.964114953174
2013-02-06,17651.48627822635,16088.704206447586,19122.944430881813
2013-02-07,17643.437034258175,16109.556388452584,19062.601477724624
2013-02-08,17366.642508911966,15860.727101503808,18925.793869123507
2013-02-09,16168.628845311503,14710.146686950697,17629.667070969637
2013-02-10,15736.20306250068,14159.117433132511,17197.774104413533
2013-02-11,17351.325009178945,15889.718934835812,18690.454143547686
2013-02-12,17594.54967996907,16083.119668371144,19219.363820227944
2013-02-13,17540.53901727626,16138.973589565554,19062.380620030715
2013-02-14,17558.085721224026,15901.223833281236,19091.07719878052
2013-02-15,17301.512193433875,15861.555342553966,18824.202127012322
2013-02-16,16117.3353520849,14619.98650522855,17537.263737151432
2013-02-17,15691.571009579075,14158.089140525179,17188.30706449767
2013-02-18,17305.62668872069,15810.391399387336,18869.08500367715
2013-02-19,17539.757520179537,15989.903793977162,19063.319842600467
2013-02-20,17468.584027517674,15914.611059933008,19056.975161884136
2013-02-21,17461.114229407354,15959.255076908617,18999.144299726162
2013-02-22,17172.13331671668,15775.330016257312,18654.648707779437
2013-02-23,15948.851993169317,14448.188646751862,17379.48957439794
2013-02-24,15478.18772941709,13978.1452640429,17073.787968692635
2013-02-25,17042.62855466165,15603.439682930306,18588.736809590915
2013-02-26,17223.65494292776,15680.381347572476,18848.208999233466
2013-02-27,17097.219652898893,15551.486321077055,18574.873840805572
2013-02-28,17033.729110014792,15497.574934504195,18490.351264608147
2013-03-01,16689.390819130756,15255.424298092033,18195.686501251417
2013-03-02,15412.819162040041,13823.948558782564,16987.94909237824
2013-03-03,14892.275092814078,13361.54561229347,16474.323161255248
2013-03-04,16411.49057851564,14896.583491680705,17954.457484705206
2013-03-05,16553.05449032139,15094.971098944916,18031.40617295962
2013-03-06,16393.860843182483,14942.396472254739,17841.670521091804
2013-03-07,16305.063873137407,14907.030719875635,17798.661042742704
2013-03-08,15943.405176641456,14440.715367636403,17476.382052845787
2013-03-09,14657.805817171029,13054.43320259201,16046.87342745553
2013-03-10,14136.599262908587,12430.044636628398,15616.797672299075
2013-03-11,15663.3561446063,14192.537993180558,17208.731935552838
2013-03-12,15820.277468176011,14334.551017949223,17300.240357397335
2013-03-13,15683.6569010767,14066.437616476293,17194.401025544124
2013-03-14,15623.856143493364,14122.22567700057,17111.84562863977
2013-03-15,15296.657947161822,13766.510450059255,16780.882604050286
2013-03-16,14049.888862895792,12459.175267272854,15684.595758093647
2013-03-17,13570.686619386977,11998.949754091082,15053.207624070621
2013-03-18,15141.362053713325,13634.827048702487,16538.115579376477
2013-03-19,15342.831084445203,13893.060331408386,16822.397282926915
2013-03-20,15250.116162551274,13675.246690132932,16778.97956119793
2013-03-21,15232.360022772515,13737.453922918643,16550.12699235577
2013-03-22,14944.21514102959,13453.871185164071,16386.92571815069
2013-03-23,13732.499887451175,12235.961794746125,15272.322860244158
2013-03-24,13283.495284299428,11810.006159872974,14793.29912331733
2013-03-25,14878.831423550402,13345.187861233735,16392.29526891106
2013-03-26,15098.938322314893,13574.93168608115,16660.412920787126
